speech,date,state,year
Mr. President. I join with our chairman of the Senate Armed Services Committee. Mr. WARNER. in bringing S. 2400. the National Defense Authorization Act for fiscal year 2005 to the Senate floor. This bill is the product of 45 hearings. 3 days of markup. and countless hours of hard work by the members and the staff of the Armed Services Committee. Throughout this process. Senator WARNER has led the committee with his usual fairness and graciousness. There was a unanimous vote of our members in support of this bill. which is a tribute to the able leadership of my dear friend and the balanced approach which Senator WARNER takes always in matters under consideration by our committee. He chairs this committee in the finest tradition of the Senate Armed Services Committee. and I commend him for it. I wish every Senator could see him in action as he chairs our committee. Senator WARNER has balanced the committees legislative and oversight responsibilities over the last several weeks so there has been an additional challenge that Senator WARNER has had to face as we have worked to report out this bill while at the same time beginning vital oversight over the abuses of Iraqi detainees at Abu Ghraib prison. Without delaying the markup schedule. Senator WARNER promptly scheduled a series of briefings and hearings on the prison abuse issue. with more to come. That means more work for all of us. for our staff. but it was the right and the necessary thing to do. Senator WARNER has an equal determination. which I join. to have a comprehensive and prompt. hopefully. series of hearings into all aspects of this issue. The bill reported by the Senate Armed Services Committee will promote the national defense. improve the quality of life of our men and women in uniform. and make the investments we need to meet the challenges of the 21st century. First and foremost. the bill before us continues the increases in compensation and quality of life that our service men and women and their families deserve as they face the hardships imposed by continuing military operations around the world. For instance. the bill authorizes a 3.5percent increase across the board for military personnel in terms of their pay. and it authorizes a permanent increase in the rate of special pay for duties subject to hostile fire and imminent danger. We authorize a permanent increase in the rate of family separation allowance. The bill authorizes a new benefit option under TRICARE which makes available for the first time an opportunity for all members of the selected Reserve and their families to participate in TRICARE. The bill authorizes an increase of $400 million over the Presidents budget request for enhanced health benefits for reservists. Second. the bill would make key investments that are needed to help address the challenges our military faces today and will continue to face in the future. I am particularly pleased that the bill would add $900 million to the Presidents budget to fund additional uparmored Humvees and addon ballistic protection to provide force protection for our soldiers in Iraq and Afghanistan. The bill adds $600 million to the Presidents budget for additional force protection gear and combat clothing for service members. Our bill adds $450 million to the Presidents budget for advanced research that will help enhance force protection. combat terrorism. and counter the threat of proliferation of weapons of mass destruction. The bill adds $47 million to the Presidents budget to field an additional seven weapons of mass destruction civil support teams. which fulfills a requirement established in last years bill. Third. our bill contains a number of important provisions designed to improve the efficiency and the transparency of the operation of the Department of Defense. For instance. the bill would direct the Secretary of Defense to develop comprehensive DOD policy and procedures for the prevention of and response to incidents of sexual assault involving military members. The bill requires the Secretary to take specific steps to improve the management and oversight of contractors performing security. intelligence. law enforcement. and criminal justice functions in Iraq and other areas where U.S. forces are engaged in military operations. The bill establishes a commission on the National Guard and Reserve which will study the roles and missions of the Reserve components. and the bill strengthens the framework for oversight for addressing the Departments continuing financial management problems. Finally. the bill before us appropriately does not include two particularly troublesome legislative proposals. It does not include a provision that would delay or water down the base closure process. The committee continues to support the senior military and civilian leadership of the Department of Defense in concluding that another round of base closures is critical to meeting our future national security needs. and the bill does not include proposals advanced by the administration that would exempt certain military activities from key environmental requirements. including the Clean Air Act. the Resource Conservation and Recovery Act. and the Superfund law. There are. of course. provisions in this bill on which there are disagreements. as we would expect. I would like to mention a few areas in which I have serious concerns. I am disappointed that the bill. like the Presidents initial budget submission. fails to provide the money that we all know will be needed to support our daytoday military operations in Iraq and Afghanistan. From the beginning of this year. the administration insisted that because we do not yet know the exact cost of our operations in Iraq and Afghanistan next year. that it would be premature to include any cost for those operations in the budget. The exact costs of a military operation. or even the normal operations of the Department of Defense. for that matter. are never known. That is not an adequate reason for not submitting a budget. and it is an inadequate reason for failing to include in that budget costs that we believe can be reasonably estimated and that we believe will be incurred in the next fiscal year. If Congress does not act to provide substantial funding for ongoing military operations this year. there is a significant risk that the military services will find themselves in serious financial difficulty earlier next year. The Pentagon has some flexibility to move funds to pay for ongoing operations. but shifting funds away from other priorities can only take the military so far. That is why the Senate Budget Committee included $30 billion for ongoing military operations in the Senate budget resolution earlier this year. and that is why the administration finally has acknowledged the problem. a week and a half ago. and agreed to submit a proposal for a $25 billion budget amendment. This money is needed to support our troops in the field. and they deserve more than just an IOU. I commend our chairman for holding a hearing in this matter. I think it was a very useful hearing. There was almost a consensus in our committee. or close to it. that there should be an amendment which would be offered. hopefully on this bill. which would provide the funds that are necessary for our troops for the operations we know will be taking place next year but to do it in a responsible manner where the Congress carries out its role of being a check and a balance on the executive branch and not just issuing a blank check. The chairmans initiative in holding this hearing and having the witnesses there who were called I believe will lead to the proper resolution of this matterhopefully in an amendment that everybody can support.,2004-05-17,MI,2004
Mr. Chairman. I yield myself such time as I might consume for purposes of having a colloquy with the gentleman from Idaho . Mr. Chairman. as chairman of the Committee on Appropriations Subcommittee on Defense. I have the privilege of working closely with the Department of Defense. I see in here firsthand the skill. commitment. and bravery of our men and women serving in Iraq and elsewhere in the world. We all know of the enormous contributions of our allies as well. And I must say the contribution of the United Kingdom is hard to overstate. but we have had great assistance from other allies. for example. Italy has 2.800 personnel working in Iraq and has donated some $210 million to the process that is here. We have had help from countries like Portugal. New Zealand. the Netherlands. Poland. and Kuwait. So across the board. I must say that we have been helped greatly by allies who were willing to step up and pay a piece of the price of this very important venture. I particularly wanted to mention the role played by our friends. the Japanese. For over the years. the Japanese have been very hesitant in the military front since World War H. But in this circumstance. they have really been a great ally. There are presently 1.000 Japanese troops known as the SelfDefense Forces. including some 600 ground troops in Iraq today. They have consistently indicated a willingness to support us in our effort there. I cannot compliment them enough.,2004-06-22,CA,2004
Mr. Chairman. I yield myself such time as I may consume. Let me tell my colleagues a little bit about the genesis of this amendment. Early in February. as a senior member of the Permanent Select Committee on Intelligence. I was asked to lead a delegation for a mission to Iraq and Afghanistan. That delegation included the distinguished gentlewoman from California . the ranking member of the committee. and there were four others. There were six of us. We planned a most ambitious schedule for 6 days: six countries. 6 days. Our purpose was not to determine the progress on the Constitution. important though that was. not to check on the morale of the troops. important though that always is. not to check on how we were spending our money on the reconstruction. and that too is very important. Our purpose as members of the Permanent Select Committee on Intelligence was to meet with members of the intelligence community onsite in that war zone to hear from them in their own words their assessment of the situation. I want to compliment all of the members of that delegation for the outstanding contribution they made to that mission. But before we were going and still in the planning stages. I had a call from the State Department. Ambassador Burns. who directs the Near East desk. He said. Mr. Chairman. I would like you and the delegation to consider making an addition to your trip. another stop. I said. have you looked at our schedule? Six countries in 6 days. We do not have time to wind our watch. He said. let me talk to you about it. Then he came up to Capitol Hill. and in the secure sanctuary of the Permanent Select Committee on Intelligence rooms on the fourth floor of the Capitol. he said. We would like you to go to Libya. We would like your delegation to meet with Colonel Qadhafi. I said. Are you kidding? Are you serious? Libya is engaged in statesponsored acts of terrorism against American citizens. It has endured U.N. sanctions. that has been going on for 20 years. disregarded world condemnation. and dismissed diplomatic settlements. What has changed? And he said. in the secure sanctuary of the Permanent Select Committee on Intelligence quarters on the fourth floor of the Capitol. There is movement. There is progress. We think it would be very valuable for your bipartisan delegation to go to Libya to meet Colonel Qadhafi. because we want to demonstrate in tangible form that if he begins to cooperate with us. we will cooperate with him. After checking with the gentlewoman from California . she agreed. She thought it would be a good idea. and off we went. We spent 8 hours in the country. the final 2 hours in a tent in the middle of the Libyan desert outside of Surt. Colonel Qadhafis hometown. We talked about weapons of mass destruction. We talked about the war on terrorism. We talked about the shooting down of Pan Am Flight 103. which has a searing impact on my soul forever more because there were 35 students from Syracuse University on that flight. We talked about all of the gutwrenching issues that are so important to our security and the security of the Free World. and it was a meaningful discussion. And the gentlewoman from California can characterize it from her standpoint what she thought of it. Then we completed the rest of our mission. We went to Jordan. we went to Iraq. we went to Afghanistan. we went to Turkey. This was a worldwind visit of the Permanent Select Committee on Intelligence. very serious business. doing very important work. As a matter of fact. 3 of the 6 days. we did not even sleep in a hotel. we slept in the airplane. We got back home. and we reported everything to the committee and to the State Department. Since then. there has been a great opening up with Libya. Colonel Qadhafi. I do not think he went to bed one night and suddenly woke up and said. Hey. those guys are right and I have been wrong. I am going to change my ways. I think he looked around at the world and he said. the war on terrorism could negatively impact him like it negatively impacted his neighbor to the north. who is now behind bars. Saddam Hussein. I think he said that he wants to be concerned about his legacy and in what shape he was going to leave that country. I think he decided that it would be best to cooperate. What has happened since then? He has turned over the weapons of mass destruction. he has made his country open for inspection. and he is cooperating fully. Does that mean we can clap our hands and say. boy. is this not a great victory? Although it is a great victory as far as it goes. and it does prove that leadership really results in something positive if we work together. But the fact of the matter is. we have to continue to be cautious. but we have to be very deliberate. That country is moving in the right direction. Let us hope they continue that movement. We want signals to be sent to others. We want Iran and North Korea and other nations. others who are on the list of countries that sponsor state terrorism. to get the message. and we think that this amendment that I am offering. this sense of the Congress amendment. will do the right thing in the appropriate way. Let me add that there are a number of Members on both sides of the aisle that have worked very cooperatively on this. The gentleman from California,2004-06-23,NY,2004
"I bet they have got 80 bean counters that the American taxpayer are funding who work for Halliburton. This administration has no problem dishing out the dough for Halliburton and we cannot get 80 inspectors to track down Osama bin Laden. How is that for a sad commentary on taking your eye off the ball. Now. I want to suggest how this has happened a little bit. how this emphasis has been misplaced. And it has because of this Presidents administrations focus on Iraq and their efforts to hoodwink the American people into believing that the real culprit or at least one of the culprits behind September 11 was Saddam Hussein. I want to spend just a moment talking about that because I think one of the single most serious affronts and dangers in a democratic system is for elected officials. particularly in the powerful position of the President. to tell things to the American people which are false that end up starting a war. We found out that last September a poll of American people said that 65 percent of American people believed that Saddam Hussein was behind the attacks on us on September 11. and Saddam Hussein has a list longer than my arm of his depredations against the Iraqi people. But 65 percent of the Americans had been convinced by someone that Iraq was behind the attack on September 11. Now. who was that someone? Where did the American people get that idea which has turned out to be false and it is pretty clear where they got it. They got it from the President of the United States who was standing right there and tried to convince. and he did by and large. convince the American people of something that is false. The President did not let this slip on one iota. We all make mistakes and misspeak on occasion. This was a concerted. organized and consistent effort to fool the American people into believing that the culprit was Saddam Hussein behind September 11. Look at some of his quotes. May 1. 2003. the President says. ""The liberation of Iraq is a crucial advance in the campaign against terror. We have removed an ally of al Qaeda and cut off a source of terrorist funding."" Vice President CHENEY. September 14. 2003. says. ""If we are successful in Iraq. then we will have struck a major blow right at the heart of the base. if you will. the geographic base of the terrorists who had us under assault for the many years but most especially on September 11."" What do we find the truth is? Our intelligence people knew at that time but was shielded from the American people? The bipartisan committee under the chairmanship of a Republican Governor Keen concluded there was ""no credible evidence of a link between al Qaeda and the attacks against the United States."" No credible evidence. Not some credible evidence but not much. Not just a scintilla of credible evidence. Not a couple of ounces. They said no credible evidence. but this President stood right there and started a war based on a falsehood. and he knew he was doing this to the American people and he is responsible for this. He is personally accountable for this and the American people need to hold him accountable for this depredation and affront to democracy as soon as they can.",2004-07-19,WA,2004
Mr. Speaker. I thank my colleague for the leadership he is providing on this very important. I would say. issue. but it is not an issue. it is the question of the day. the question of our time. Will the people of the United States stand tall in this time of crisis? Will we meet our responsibility? Will we overcome those who hate our way of life? Will we remain the last best hope for all of humankind for a better world. Let us look back and make sure we understand it. The American people have a heavy responsibility. because we do represent every race and every religion. We are a mixture of all the people of the world who have come here to live in freedom and show the world that there is a better way. That is why groups like the Nazis and the Japanese Imperialists back in the last century knew they had to deal with us. We were attacked at Pearl Harbor because the Japanese knew that we were the only thing that stood in their way to the domination of Asia. The Nazis knew we were the only thing that was going to thwart them from creating a black evil empire over Europe. and much of Asia. Americans of that day stood tall and strong and did what was necessary to make sure that we saved the world from that evil threat. After the war. after that war. when our fathers and mothers. my father in particular. and I know the fathers of many of the people here in Congress today. fought so hard and risked so much. and saw their loved ones lose their lives. they thought they deserved a break. Instead. what we saw was the rise of another menace. another evil force that would have conquered the world. would have turned the world into a MarxistLeninist dictatorship. the proletariat. They would have imposed on all of humankind their dream. their proletarian dictatorship. and they would have snuffed out the freedom our people had just fought so hard to maintain. Yet. during those days of the Cold War. Americans stood firm. And it was difficult to stand firm during the Cold War. In Vietnam and in Korea. we lost well over 100.000 people. together in those two conflicts. not to mention hundreds of thousands who were wounded. but it was also a matter of hundreds of small conflicts that were going on. Yet our people stood firm. It was difficult. but we had the leadership that we needed there at the end. We just heard last week how Ronald Reagan saved the world from communism. But do not think that that was done without a great cost to him personally. There was no bipartisanship that I saw that helped end the Cold War. Ronald Reagan was ridiculed. he was undermined. he was backbitten. and there was partisan politics played throughout his administration. Because no one predicted that the Cold War would be over and that our enemy would collapse. But Ronald Reagan stuck to his guns. He was tenacious. he was unrelenting. he was strong. he stood for principle. and he reached out to those other people in the world and put them on our side of the battles against communism. Well. today. we know that communism. yes. collapsed and we thought we were due for a break. There will never be a break for those people who are the champions of liberty and freedom and justice. because there will be evil forces in the future. We face another one today. It is not terror. People say the war on terror. They are trying to be a little bit diplomatic. It is a war with radical Islam which has declared war on the American way of life. Radical Islam believes that we are a sinful group of people because we permit people the freedom to make decisions on their own lives. Radical Islam would make chattel out of our women. out of women everywhere. Radical Islam does not believe in those things that we hold dear in terms of personal freedom. And radical Islam has declared war on us. And let us not make a mistake about it. 3.000 of our people are dead today in those towers in New York and here in the Pentagon because we did not recognize that they were at war with us. Well. we have recognized that. and there is no escaping it. Today. we have the same challenge as our forefathers and mothers did in the war against the Nazis and the Japanese Imperialists. and as we did in the Cold War against the Communists. We have to win this fight or it will be a far worse world. It will be a dark world of chaos and despotism and fanaticism if we do not. Nowhere is that battle more important today than what is going on in Iraq. I say. thank God that we have a President who was willing to take this stand. What we are seeing in Iraq is an historic strategic move to outflank the radical Islamists. We are turning a dictatorship in the Muslim world into a democracy. And we are. thus. pointing to this so that the young people of the Muslim world will have an alternative to radical Islam. We are doing what Ronald Reagan did. We are cutting our enemy off from its source of strength. If we do what is right and we stick to this. our enemy will collapse. just as communism collapsed. just as that other evil force collapsed. Again. we are having to go through the pangs of partisan politics. the backbiting. the nitpicking. the let us cut and run. The people who ask. why should we risk anything. why are we losing these lives. they know if we would leave Iraq as it is today and the radical Islamists. especially the Iranians. then become a dominant force in Iraq. it would be a disaster for the future. not only of that region but for the people of the United States. We would have a future filled with fear. a future of knowing that the radical Islamic creed would have been gathering strength because we had demonstrated weakness. No. we have a President who is just as unrelenting as Ronald Reagan. We have a President who is a visionary. who is taking a positive approach. trying to establish a positive alternative to radical Islam. We have a President who has courage and is moving forward. but we also have a generation of young people who understand that strength and courage and commitment is the way to a better world. Those people who are giving their lives for us in Iraq know they are doing it to build a better world. They deserve solid support from this Congress. We support them because they are risking their lives for us. They are building a better world. just like those people who stormed ashore on DDay over a half century ago. And just like those young men and women throughout the Cold War. who gave their lives. these are the heroes of our age. We have a President every bit as important to the future of mankind as was FDR when he provided the political leadership necessary to win the Second World War. and Ronald Reagan. who provided the leadership to help us win the struggle against communist tyranny. And now. with President Bush. he is a man who will not retreat. will not cower. will not turn his back and run. We have a man who has drawn the line in the sand and said we are going to win because the whole world depends on us. This is what is happening in Iraq. There is no option in terms of defeat. Defeat is not an option. If we walk away. it will only mean further bloodshed and further aggression. and not only terrorism here. but attacks on our friends throughout the world if we would retreat from Iraq today. We should never dream of emboldening our worst enemies. We should. instead. stand tall. That is what this is about tonight. That is what many of us are committed to here in the House. I hope the American people listen and take a look at the long run. take a look at what happened in the past. take a look at what will happen in the long run unless we have that same sense of purpose and courage that those who came before us had in these same type of challenges. We are building the world of tomorrow and it will be a world where we will be friends with the people of the Muslim faith because we will have helped them defeat the radical Muslims who hate our way of life. We will have a world that does have peace between the religions. whether they are Christians. Jews or Muslims. because we will have a world in which we have not permitted the fanatics of one faith. the Islamic faith. to superimpose their will on the rest of the world by force. We will not be cowards. We will do our duty. And God bless President Bush for the stand that he has made. and God bless the United States of America and those who defend it.,2004-06-21,CA,2004
"That is exactly right. As the gentleman said. back in the previous administration. they scrubbed it to the extent that if you had ever had a history of spitting on the sidewalk or jaywalking. you were ineligible to work for the CIA or work in our intelligence. You have got to fight fire with fire. These are bad guys. When you think of somebody in retaliation. as they might say. or retribution. because we had a few miscreants mistreating. horribly mistreating. and we do not condone that. in one cell block in Abu Ghraib prison in Baghdad. so. titfortat. you chop off the head of a 26yearold young man who is in Baghdad. who has a history of being compassionate and wanting to help people and do the right thing and maybe restore some communication networks in Iraq. That is what we are dealing with. So. it is absolutely right. We fell asleep at the switch. But not in this administration. Not on this watch and this president. He immediately responded after 9/11 and told us. and reminded us. this war against terrorism. this is not going to end with the capture of Osama bin Laden. This does not end because we have found Saddam Hussein. He told us 21/2 years ago that this war on terrorism is a global war. and it is something that is going to be with us for a long time. These oceans no longer protect us. It is easy for people to forget. I want to make one other point. if the gentleman from Michigan will allow me a little bit more time. You know. somebody told me today. I did not realize this. but I went to a movie recently. the premier of ""Ike."" starring Tom Selleck. a great movie about the leadup to Normandy. Operation Overlord. and the agony. of course. they went through in trying to time that mission and train the troops on the coast of England. I did not realize that they actually practiced the invasion of Normandy there on the beaches in England. Of course. a lot of live fire was used practicing that invasion to make sure they got it just right. and over 700 of our soldiers were killed practicing for Normandy. for DDay. because they were using live fire. There were some accidents that occurred. but we lost over 700 soldiers in the preparation for Normandy. What if the our Greatest Generation. what if we were in a digital world back then and all that news got out to the 24 hour news network. and. oh my God. what would have happened? Maybe DDay never would have occurred. I realize. of course. we have lost over 700 by comparison. maybe 800 now in Iraq and Afghanistan. but we need to put it in perspective. If you ask the Greatest Generation. what should be our exit strategy in Iraq. they would quickly tell you the exit strategy is to win. to win. You do not pull your team off in the fourth quarter because the going gets tough. That is when the tough get going. That is with what made that generation the Greatest Generation. I think today we may have an even greater generation with these young men and women. these 135.000. 140.000 active component. Guard and Reserve over there laying it on the line for us. spilling their blood to nourish that Tree of Liberty. It makes me very proud of them. and humble as a Member of Congress. But we have got to stay the course. We have got to continue to. as the gentleman from Michigan has said. to let the American people understand. to know. to put this in the right perspective.",2004-05-19,GA,2004
"Madam Speaker. I am again on the floor tonight because in this country. the greatest Nation in the world. our ministers. priests. rabbis. and clerics cannot have the freedom of speech to talk about the policies and political issues of the day. The history on that is simple. Prior to 1954. any minister. priest. rabbi. or cleric who wanted to speak freely about the politics or the moral or the policy issues of the day. they could do so without any threat from the Federal Government. Well. in 1954 Lyndon Baynes Johnson put an amendment on a revenue bill going through the Senate that basically said that if you are a 501(c)(3). you may not have any type of speech that could be interpreted as being somewhat of a political nature or a moral political nature. I have problems with this. Madam Speaker. simply because the Constitution of the United States of America. the first amendment says that any individual. church. or any individual has the right to speak freely of whatever should come to their mind that they feel like they should mention to their fellow citizen or to a congregation. Again. if this was 1953. Madam Speaker. I would not be on the floor of the House. because there would be no problem. This whole problem came about in 1954. I do not want to go much into that history as I do want to go into the present. Let me read the first paragraph of a pastoral letter from Bishop Sheridan. Colorado Springs. a Catholic bishop in Colorado. Three weeks ago he wrote a threepage letter. I just want to read one paragraph: ""Dear brothers and sisters in Christ. This coming November. Americans will participate in one of the most important national elections in recent history. The President. Senators. and Congressmen who are placed in office by our votes will serve at a time in which issues that are critical to the very survival of our civilization will be at the top of the political agenda. As we prepare for these elections. I consider it my duty as your bishop to write to you about these matters so that you might go to the polls this fall with a wellinformed conscience."" Madam Speaker. I say that. and I am not going into any more of the letter. it is a threepage letter. but I will tell my colleagues that all this bishop did was to remind the parishioners in his diocese. the teachers of the church. and not only the church. but of Jesus Christ. And that is all he did. But because he did this. he did not say Democrat or Republican. he did not say liberal or conservative. but he talked about prolife issues. Mr. Speaker. because he did that. Barry Lynn of the Americans for the Separation of Church and State. filed a complaint against this Bishop. Where is America going? Where is America going when a minister. a priest. or Rabbi or a cleric can not speak freely. which is a first amendment guarantee by our Constitution. I am not going to go into the letter by Mr. Lind. but I will tell you that basically what he did is to chastise this Bishop because he spoke about the prolife issues which are very important to our church. And I happen to be a Roman Catholic. I would say this if this was a minister. I would say this if it was a rabbi. they should have the freedom of speech that was guaranteed until 1954. In addition to that. I want to also recite from Alex de Tocqueville. who came to America in 1830 and he loved America. this new republic. this freedom that we enjoy. and he talked about the beauty that God had blessed us with. this natural beauty. But what he was really was encouraged with. and I want to read this. ""But not until I went to the churches of America and I heard her pulpits flamed with righteousness did I understand the secret of her genius and power. America is great because America is good. And if America ever ceases to be good. America will cease to be great."" Mr. Speaker. there is also another quote that I think goes back to Jeff Jacoby with the Boston Globe that I read back in 1995. my first year in the United States Congress. when he said that religion can survive in the absence of freedom. but freedom without religion becomes dangerous and unstable. And what I am seeing happening in this country today bothers me greatly. When I think about the young men and women that are dying in Afghanistan and Iraq. they are dying so the Iraqi people can have freedom. and yet in this great Nation known as America. our priests. our preachers. rabbis and clerics cannot have the first amendment rights. Let me share a quote with you from Floyd Flake. Floyd Flake. Mr. Speaker. was one of the finest Members of this United States House of Representatives. He is a minister in New York City. And I want to read this for you very quickly. It is a letter about the bill I put in to return freedom of speech to our churches and synagogues. He says. ""I praise God for the stand that you have taken to defend the first amendment rights of houses of worship. It is unjust that churches and clergymen and women are unfairly targeted when they exercise their rights as American citizens. I am pleased to offer my wholehearted support with sincere prayer for passage of this important and liberating legislation. Mr. Speaker. I will close. but I want to say that I hope that the colleagues of mine in this House will join me in returning the first amendment rights to our churches. our synagogues and our mosques. I close by asking God to please bless our men and women in uniform and their families and my God continue to bless and help save America.",2004-06-21,NC,2004
"Mr. President. we spend a fair amount of time on this floor discussing priorities for our people and our Government. As far as I am concerned. all that talk is about what comes in second to the subject we are on today: national security. Our first obligation is to defend the American people and our interests abroad. If we dont do that with thoroughness and excellence. nothing else is going to matter for long. September 11 was a tragic day. It was also the end of a period of denial. For generations. we believed that we could sit here safely. protected by our oceans. But 2 world wars in the last century and the coming of the nuclear age changed that. But when the Berlin Wall fell down and the Soviet Union collapsed. perhaps some lapsed into a false sense of security. September llth changed that forever. This billthe Defense authorization billis an attempt to respond to the defense of American interests in the world as it is. now and for the foreseeable future. Failure to be prepared invites the threats we fear. Peace through strength must remain the governing doctrine of American national security. I support the work of the Chairman. Senator WARNER. on this bill. What a tremendous asset it is to the Senate and Nation to have his expertise and experience. The fact that he served at the Pentagon. and has participated in this bill through numerous administrations gives us confidence in this work product. It has been said that the key to leadership is maintaining order in the midst of change. and change in the midst of order. With the distinguished Chairman. we have that balance. Mr. President. for a moment. I want to discuss recent developments in Iraq. You would never try to time a foot race with a sun dial. Likewise. it makes no sense to judge the progress of the war in Iraq by the top of the hour news. We are at war. That is a sentence fraught with meaning. War is by definition unpredictable. It involves a struggle against a dedicated foe. and constantly shifting conditions. Depending on your point of view. a single event for one part will be an ""ebb"". while for another it is a ""flow."" With a short term perspective. you never know whether something is a trend or an isolated. irrelevant occurrence. One of the lessons we learned from the Vietnam era is that when the United States of America commits troops to battle. we should only do so if we are committed and confident of victory. The angst of so many Vietnam veterans is not the sacrifice they were called to make. but the betrayal of their cause and the anger of the American people at them for doing what their country asked them to do. The decision to go to war in Iraq was not a snap judgment. It was thoroughly debated here on this floor. The vote to authorize the use of force was not unanimous. but it was bipartisan. We crossed a threshold when we made that decision. and when combat began. A decision to go to war is not a stock you buy or sell depending on how it is doing. We are in this war until we finish it successfully. Is there room for debate on how the war is to be conducted? Certainly. But only to a point. We dont need 535 commanders in chief. In a world of instantaneous global communication. we need to be very sensitive to what we say on the public record. and how our words can be interpreted by those who wish to destroy us. War is a matter of armaments and troops and battle plans. But is also a matter of psychology and spirit. We should be very careful not to encourage our enemies. When Congressman MURTHA made his comments last week. I vehemently disagreed with them. This war is certainly ""winnable"" but if insurgents heard his words. it was harder to win than before he spoke. I reiterate that it would be foolish to try to run this war based on public opinion. We have no General Gallup Poll. The circumstances we have learned about Abu Ghraib are very disturbing to us all. Looking at the polls. it had a short term effect on support for the war effort. But we must maintain the perspective that these are actions we are ashamed of and are working to prevent from ever reoccurring. Compare that to the villains who beheaded Mr. Berg. They reveled in the act of his murder. It was a picture of what we are there to fight against. Progress is being made. The influential Shia cleric AlSistani has called for people like Al Sadr to lay down their arms. The President has made it clear what to expect as the June 30 deadline approaches. Terrorists like Al Zarqawi know what the prospect of a free Iraq means. and they will do anything to stop it. We cannot let them succeed. We need to be more committed to our noble ideals than the terrorists are to their evil plans. Despite all the attempts to distract us or deter us. we need to stay focused on the transition to Iraqi sovereignty. If we fail. the fall out will be far worse than that from an artillery shell filled with sarin gas. Mr. President. our history tells us that war is hell. But it also tells us that there are some things worth fighting for. The battle is engaged. The war on terrorism is being fought in Baghdad. in the Sunni Triangle. not here. Better to fight the battle there than here. Have no doubt. if we were not fighting it there. it would be fought right here. Its poison and death would spew forth upon us. Removing Saddam Hussein from the world stage was worth fighting for. Freeing the people of Iraq from tyranny and deprivation is worth fighting for. Planting an Arab democracy in the Middle East is an historic opportunity for freedom in this world. We are committed. Mr. President. Our only option is to persevere to victory. With all people. I hope and pray it will be soon. I thank the committee for the bill they have brought here to the Senate floor to give the President the tools he needs to protect our security. I look forward to our consideration and passage of it.",2004-05-19,MN,2004
Mr. Speaker. I yield myself such time as I may consume. Let me just make a point to the gentleman who just spoke. that every Member in this House received a personal invitation from me for classified briefings dealing directly with our intelligence agencies with the opportunity to ask any question they wanted to ask so that when they made the vote on whether or not we should go into Iraq. they could make an informed vote. I presume that the gentleman accepted that opportunity and made an informed vote based on his own understanding of what the situation was. Let me just reiterate that every person in uniform in Iraq has full body armor. as does every civil servant. Mr. Speaker. I yield 11/2 minutes to the distinguished gentlewoman from New Mexico .,2004-03-17,CA,2004
Mr. Speaker. America has a long tradition of producing great generals. and Major General David Petraeus. the Commander of the 101st Airborne Division. has joined the ranks of Americas great military leaders. Like his predecessors. Generals Washington. Patton. and Eisenhower. to name a few. he has spent a career defending our Nation and bringing freedom to people all over the world. I have been to Iraq and I have seen General Petraeus leadership firsthand. and the awards and distinctions that he has received in his career are not empty. The true meaning behind each of these commendations is crystalclear when you meet the men. women. and children who would have lived a lifetime of terror under the old Iraq had the General of the 101st Airborne from Fort Campbell not helped lead Operation Iraqi Freedom. He is an example of why the American military is so great. He is a true leader. Today. we join the newlyfree people of Iraq to thank him for his dedication to our Nation and our belief that no people should be denied freedom.,2004-02-11,TN,2004
