speech,date,state,year
"Mr. President. in my judgment. a further investigation is simply unnecessary. The Department of Defense has conducted 12 major investigations. Over 400 criminal investigations and hundreds more informal investigations have been or are being conducted to determine the responsibility and. if appropriate. culpability and accountability. The combined investigations are unprecedented in scope. The CIA and the Department of Justice are also conducting investigations into the actions of their employees related to detention and interrogation activities. Responsibility and accountability have been assessed. Over 400 criminal investigations have been conducted and 168 remain open: 95 military personnel have been criminally charged with misconduct. and 75 have been convicted to date. In addition. 177 military personnel have been administratively disciplined. Almost 20 percent of those disciplined have been officers. Congress has held 30 open hearings. received over 40 closed briefings. and countless staff briefings. The Department has been very forthcoming. providing complete investigations that include over 2.800 interviews and over 16.000 pages of related documents. The combined investigations have made 442 recommendations. over 300 of which have been implemented. and the rest are in progress. including standardization policy and procedures for detention and interrogation operations. revising policies regarding the International Committee of the Red Cross visits and reports. improved training and clear policy guidance for interagency detention activities. Investigations have universally concluded that there was no policy of abuse and that no policy led to abuse. As the Schlesinger report statedthat was a commission established by the Secretary of Defense. indeed at the urging of the Congress and our committee. but It was Secretary Schlesinger and Secretary Harold Brown. both former Secretaries of Defense. one a Republican and one a Democrat. men who have had extraordinary reputations throughout their lives. I feel that was one of the major landmark investigations connected with this ongoing problem. They stated: No approved procedures call for or allow the kind of abuse that. in fact. occurred. There is no evidence of a policy of abuse promulgated by senior officials or military authorities. Any discussion of detainee abuse must be kept in perspective. Substantiated cases of abusive conduct by DOD personnel are small in comparison to the 70.000 persons who have been detained and the hundreds of thousands of interrogations that have been conducted humanely. safely. and effectively over the past 4 years. An independent commission would send potentially the wrong message to our Armed Forces of our lack of confidence in their conduct and would seriously undermine ongoing intelligencegathering activities. On a daily basis. we collect intelligence from detainees that provides valuable information to our troops in the field. whether It is Iraq or Afghanistan or other farflung posts. Simply put. this information saves American lives. certainly of the men and women in uniform. and I firmly believe It has helped prevent further serious attack. such as 9/11. on our Nation. The investigative process has reassured the American people. strengthened the Armed Forces. and demonstrated to the world that we are a nation of laws. Last month. 90 Senators voted in the affirmative for an amendment that required civilized treatment of prisoners at detention facilities. That is the McCain amendment. and I have been a partner with him in the very initiation of those efforts. The amendment banned cruel. inhumane. and degrading treatment. That vote sent a strong signal. Who among us was not affected when Senator MCCAL said that he and fellow prisoners in Hanoi knew and took great strength from the belief that ""we were different from our enemies. that we were better than they. that we. if the roles were reversed. would not disgrace ourselves by committing or countenancing such mistreatment of them."" Move on we must to win this war in Iraq and Afghanistan. Replaying these dreadful and inexcusable instances again in public forum will bring no remarkable insights and no lessons learned. nor will it do anything to reduce the fighting. It will. in fact. draw resources from the war effort by placing a heavy burden on senior commanders and key civilian leaders. The Committee on Armed Services held over half a dozen hearings on this issue. We still have these matters under review. Still. the question of accountability remains. but we have to wait until there is a conclusion of more of the military cases before I think we probably will do our final work on this chapter. a chapter that I characterizethat is Abu Ghraibas one of the most serious I ever witnessed in my many years of public service. either in the Pentagon or in the Senate as a member of the Armed Services Committee. Mr. President. I see the distinguished Senator from Georgia. For that purpose. I yield the floor.",2005-11-07,VA,2005
Mr. Speaker. I could not help but remember within a few days of the hurricane when President Bush gave a speech. I think from New Orleans. and he talked about how they were going to reconstruct the city and provide all of these programs and benefits. and none of it has happened. It sounded like he was doing a reconstruction program like in Iraq. or the Marshall Plan after World War II. Now they are proposing cuts in all of the programs that would actually benefit people. It is not just poor people. If you look at the things that we are mentioning here for the U.S. versus Iraq. I talked about health care. The Republican budget would cut $9 billion in student loans. $806 million from No Child Left Behind. That is for all Americans. On the other hand in Iraq. they rehabilitated 2.717 schools. and 36.000 teachers and administrators were trained. Even the environment. everybody breathes the air and drinks the water. In the U.S.. the Republican budget has a $200 million cut in clean water State revolving funds. and opens ANWR to oil drilling. In Iraq. we spend $1 billion for safe drinking water. $4 million for marshland restoration. Everybody is drinking the water and benefiting from environmental infrastructure. It is just really Americans versus Iraqis. and I am not saying that we should not help the Iraqis in some way. I did not support the war. and I still oppose the war. but I do not mind spending some money to help rebuild Iraq. but it is not fair to spend all of this money on Iraq and cut money for Americans. Look at the infrastructure. In the U.S. under the Republican budget. $336 million is cut from the Army Corps of Engineers. including funding for the levee construction in Louisiana. It is no wonder the levee gave. We did not keep it up. There is a $2.3 million cut from Amtrak. highspeed rail funding is eliminated. In Iraq we are rehabilitating the canal system. including repairs to levees. and rebuilding the Iraq railway line.,2005-10-25,NJ,2005
Mr. Speaker. it is time for Congress to discuss the war in Iraq and how to end the terrible suffering that it is causing our troops. their families and the Iraqi people. First and foremost. I honor. I support the brave men and women who are serving our country in Iraq. and I believe that the best way to support them is to establish a plan to bring them home. In just over 2 years of war. more than 1.600 American soldiers and an estimated 25.000 Iraqi civilians have been killed. The number of American wounded. according to the Pentagon. is greater than 12.000 and that does not count the invisible mental wounds they are bringing home. which afflict as many as 25.000 more of our soldiers. The war in Iraq has also cost our country about $200 billion in slightly more than 2 years. With this much money on the line. do the American people not deserve to know what the Presidents plan is for Iraq? How long he expects U.S. troops to remain there? How much this war will cost all told and how he plans to pay for it? I credit the many brave individuals in Iraq who risked their lives to give back to the Iraqi people by voting in their January election. but after the election. our continued presence in Iraq has caused America to be seen by the Iraqi people as an occupying power. not as a liberating force. Our continued military presence in Iraq works against efforts for democracy. It provides a rallying point for angry insurgents and ultimately makes the United States less safe. That is why earlier today I offered an amendment to the Defense Authorization Bill for fiscal year 2006. My amendment expressed the sense of the Congress that the President must develop a plan to bring our troops home and that he must submit this plan to the appropriate committee in our Congress. We can truly support our troops by bringing them home. At the same time. withdrawing U.S. troops must not result in abandoning a country that has been devastated. We must assist Iraq. not through our military but through the international humanitarian efforts. This humanitarian approach is reflected in the SMART Security legislation. H. Con. Res. 158. that I have introduced with the support of 49 of my House colleagues. [] 2130 SMART security is a sensible. multilateral American response to terrorism for the 21st century.,2005-05-25,CA,2005
Mr. Speaker. I thank the gentleman for yielding me this time. Mr. Speaker. I rise in strong support of this rule for the consideration of House Resolution 571. But first I want to state for the record that I have a great deal of respect for the gentleman from Pennsylvania. I do not believe that this resolution is about him or anyone else in this Chamber. This resolution is about our troops. our mission. and our commitment to finishing the job in Iraq. It is about communicating to the world where the Members of this Chamber stand on immediate withdrawal of our troops from Iraq. A number of my colleagues and I visited Iraq several times and met with the women who had run for office in elections there. These women. Sunnis. Shiites. Kurds. risked their lives to help build a better Iraq. One woman lost her son and her bodyguard to assassins. Another was kidnapped and finally returned after a ransom was paid for her. Still others told harrowing stories about the pressures brought upon them simply because they were exercising the kind of rights that we take for granted. Mr. Speaker. the one thing that these brave women told us repeatedly was this: do not leave us. Do not leave us until we have a stable government. Do not leave us like you did before in 1990 after the gulf war. and do not leave us until we have the security that a stable government will provide. November 18. 2005 CONGRE Let us honor this commitment. Let us honor our troops. Let us be clear of our intentions. I urge my colleagues to support the rule and reject the underlying resolution.,2005-11-18,IL,2005
"Mr. Speaker. the aftermath of the war in Iraq has been marred by miscalculations and mistakes. made up for in many cases by our troops. who have filled the breach brilliantly by improvising. often doing duty for which they were never trained. You cannot go to Iraq and talk to our troops in the field and come home without saying to yourself. thank God there are such Americans. But their valiant efforts would have been more effective if the Pentagon had not ignored General Shinseki and deployed too few troops initially to secure the country and capitalize on our victory in battle. Their efforts would have been more effective if the Pentagon had not ignored General Garner and cashiered the entire Iraqi Army. Their efforts would have been more effective if we had moved much sooner to set up a representative government and stand up Iraqi security forces to whom we can ultimately and must ultimately hand over the responsibility for securing their own country. Before we disengage from Iraq. we have to do both of the above. I firmly believe that. We have to stand up security forces. and by that I mean police and border guards and the army. adequate to stabilize the country and we have to steer the Iraqis through the shoals towards the adoption of a constitution and the election of a government under that constitution. We cannot leave any sooner without risking the collapse of Iraq into a fractious and bloody civil war which could very well require us to return. I believe that. But to be sure that we are moving systematically in the right direction.. the minority leader. the gentlewoman from California . is asking for a yardstick. milestones. by which to measure our progress. This is not a plan of withdrawal. If it were. I would not vote for it. This is a strategy for success. Let me give you one reason from a budget perspective why we need it. Basically. the budgets in the out years beyond 2006 contain no estimation of what the deployments in Iraq. Afghanistan. and North American Air Defense are costing us. Even though the cost is $80 billion to $100 billion a year. it is not included in the budget. CBO undertook to estimate. to model. what our likely deployment in Iraq may cost. because otherwise there is a gaping hole. an unrealistic aspect. to the budget. Their estimate was that if we drew down to 20.000 troops in theater by the end of 2006 and 20.000 troops in Afghanistan by the end of 2006. and then taper that force off over the rest of the remaining 10year period. the cost over 10 years would be $384 billion. That is a significant item. If that is what is in the cards. if that is what is likely. given the strategy for success. we need to know it. we need to plan for it. we need to be expecting it. Given what is at stake. given the lives that have been lost. given the billions that have been spent. what we are asking is a modest request to make of the Pentagon. and. Mr. Speaker. it involves the sort of planning that I would hope they would be doing anyway and should be sharing with us if they are doing it. I would therefore urge a ""no"" vote on the previous question and a vote for the leaders amendment.",2005-06-16,SC,2005
Mr. Speaker. I rise with a very heavy heart today to express the condolences of a grateful Nation and to honor the life of Petty Officer Hospitalman Third Class Christopher Thompson. who passed away on October 21 while serving in Iraq. A native of Wilkes County. North Carolina. Petty Officer Thompson served his country as a naval hospital corpsman. In that role he cared for his wounded comrades and was awarded the Navy Commendation Medal during his first tour of duty for aiding four Marines hurt in a bombing. Petty Office Thompson was a loving son and brother. He leaves behind his parents. Larry and Geraldine Thompson. and brothers. David Thompson and Jimmy Epley. May God bless them and comfort them during this very difficult time. We owe this brave sailor and his family a tremendous debt of gratitude for his selfless service and sacrifice. Our Nation could not maintain its freedom and security without heroes like Christopher who make the ultimate sacrifice. Americans. as well as Iraqis. owe their liberty to Christopher and his comrades who came before him. Mr. Speaker. please join me in honoring Petty Officer Christopher Thompson. May God bless him.,2005-10-25,NC,2005
"Mr. Speaker. a few weeks ago. this Congress approved an additional $82 billion for the wars in Iraq and Afghanistan. That is on top of the other $220 billion that we had appropriated. raising the total cost of this war to more than $300 billion. If that was not enough. this week we are about to approve another $45 billion as a bridge loan for the operations in Iraq. bringing the cost up to $350 billion. What have we gotten ourselves and what have we accomplished in the last 2 plus years and after nearly now $350 billion of American taxpayer money? We defeated Saddam Husseins regime. but today we find ourselves mired in an endless occupation with the inability to find a way out of our occupation of Iraq. In fact. the generals there say we are years off from ever being able to extricate ourselves from Iraq. Operation Iraqi Freedom was a war of choice. As President Kennedy once said. ""To govern is to choose."" One can only hope that the war in Iraq was the right choice. Every President in the middle of a war has thought and laid out a vision of America after that war. how to see of all the sacrifices that America made. how the benefits of the war would come home. President Lincoln thought of the land grant colleges and the transcontinental railroad system in the midst of a civil war. He saw a way of building America when it became clear we were going to win that war. President Roosevelt. the GI bill and universal health care. President Truman. the minimum wage. universal health care. President Eisenhower. on the heels of the beginning days of the Cold War as well as the closing days of the Korean War. the Interstate Highway System today. President Kennedy. in the midst of Vietnam and the early days of his administration of a cold war. envisioned a man on the moon and NASA. where America would dominate space and all the benefits that would come from that. President Johnson saw health care as his vision. Medicare and Medicaid. While we are fighting in Iraq and Afghanistan. while Americans have lost 1.700 of their fellow citizens. over 10.000 who have been wounded and cost us $350 billion of taxpayerfunded entities and a taxpayerfunded war. what is our vision? What has this President said? How does he see America down that horizon. that point out there on the horizon as you look forward? What are we going to build? What vision do we lay for the next generation for all the sacrifices Americans have made. not just in blood and in treasure. but for our sense of our country? As I said. President Lincoln saw an intercontinental railroad system. This President wants to eliminate Amtrak. President Eisenhower built highways. The highway system we have today was laid out by President Eisenhower. President Bush is threatening to veto the highway bill. President Kennedy saw a man on the Moon. The President has walked away from his vision of putting a man on Mars. President Roosevelt saw a GI bill for the troops to come home. Just this last week we cut or eliminated the opportunity for our National Guard and reservists to get health care. Every President during the midst of a war has had a vision of America after that war that was bigger. grander and worth all the sacrifice that said the benefits of that war. Americas prestige. would come home in material benefits to America. That is why we have an intercontinental highway system. That is why we had a railroad system. That is why we had the land grant colleges. That is why we put a man on the Moon. We saw a vision. every President that led this country both through war and then through peace. It is at this time that this President needs to lay out a vision. and. let me tell you. it needs to be larger than a tax cut. That is not a vision. Somehow. do we have a universal broadband. so America leads again technologically? Would you see in the midst of a war a President who submits a budget that cuts the National Institutes of Health. a President who eliminates from the National Science Foundation $100 million from its budget. yet we placed 16th for the first time in computer sciences? That is not a vision of America that goes forward. That is a smaller. a reduced America. an America that does not see itself in the grand scheme of things. [51. Pt. 9 June 13. 2005 When President Bush ran for the nomination in 2000. he announced that he was against nationbuilding. You look sometimes at this budget. you look at what he has done. and who knew it was America he was talking about when it came to nationbuilding? It is time for this President to lay out a vision that says. with all the sacrifices. his vision for America. what we are going to do. We are going to build in the science. we are going to build in the medical field. we are going to provide universal health care. What is it? It has got to be more than a veto of a highway bill. and it has got to be more than the elimination of 60 vocational programs. It has got to be more than walking away from landing a man on Mars. It has got to be a vision that says the sacrifice was worthy of this country and its great commitment to democracy around the world. CAFTA",2005-06-13,IL,2005
"Mr. President. I have remarks that I would like to make on two different subjects. One has to do with a visit by a delegation of Senators led by the Democratic leader. the Senator from Nevada. Mr. REID. and then a brief remark about the proposal that we use the supplemental appropriations bill to turn State drivers licenses into national identification cards. First I will comment on the 8day congressional delegation that I was a part of over the last recess. It was led. as I said. by the Democratic leader. Let me say first how much I appreciate the style of his leadership. He is the Democratic leader. and occasionally there is a partisan word in this place. but this was a bipartisan delegation. We visited eight countries in 8 days. including Jerusalem. Israel. the Palestinian territoriesvisited leaders of the Palestinian Authoritywe visited Kuwait. Iraq. Georgia. and the Ukraine. In France. we received a NATO briefing from our ranking general. I think it is important for this body to know that in all of his public and private comments. the Democratic leader spoke for the administration of the U.S. Government. In other words. whatever his private views of policy difference might have been. he did not express those outside of this country. I was not surprised by thatI think that is the way it ought to bebut I was impressed by that. I was impressed by that part of his attitude. by the bipartisan quality of the delegation. and by the hard work he expected of those on the delegation. I appreciated the chance to be included. and I appreciated his leadership. As I am sure the Senator from North Carolina. who occupies the chair. knows. and the Senator from Texas feels the same way. there are so many thousands of peoplein my case. Tennesseans--serving in Iraq and Kuwait that I almost felt at home visiting there last week. My wife Honey and I were greeted at the Kuwait Airport by an Army reservist who is publisher of the Dyersburg News and copublisher of the State Gazette. We had dinner with the 844th Engineer Combat Battalion. which is based in Knoxville. which includes more than 500 Tennesseans. One of those reservists is SGT Amanda Bunch. a nursing assistant at Asbury Acres in Maryville. my hometown where my mother and grandfather lived for a few years. The school superintendent from Athens. just down the road from my hometown. the president of the Lexington Rotary Club in west Tennessee. a physician. three Blount County deputies. from my home countyall among those serving in the Tennessee National Guard. I may have felt at home. but as LTC Don Dinello. who commands the 844th. reminded me. no place there is entirely safe. A few days earlier. a patrol had discovered explosives on a bridge over which the colonels soldiers might have traveled. Thankfully. the explosive device was disarmed before anyone was hurt. In Baghdad. I ate lunch with three marines who were recent high school graduates from Savannah. Manchester. and Tullahoma. TN. Their mission is to guard the U.S. Embassy. I asked one of these young men what a U.S. Senator should know about their work. Andrew Pottier of Savannah told me: Not much to know. sir. They shoot at us and we just shoot them back. Not even in the Green Zone. where several thousand Americans work every day. was it entirely safe. The protocol officer greeted us wearing a nice green dress covered by a flack jacket. When one of the members of our delegation. a female Senator. went to the ladies restroom. a female soldier with an AK47 went first. inspecting every stall. I was reminded just a couple of days ago how dangerous it can be when I went to the funeral in Sevier County of SGT Paul W. Thomason. III. the first member of our National Guard unit. the 278th. to be killed. It is very difficult to grasp the reality of the security situation in Iraq. It is hard to grasp it from television. On the one hand. there is the danger I just described. On the other hand. our casualties are significantly down. Twelve of the 17 Iraqi provinces. we were told by our commanders there. are relatively without incident. An average of 800 supply trucks convoy each day from Kuwait to the edge of Baghdad. Since August. there have been 166 attacks on these trucks. killing 2 soldiers. Forty percent of those serving in Iraq and Kuwait are reservists or guardsmen. Several thousand of them are from Tennessee. Most left behind families. jobs. and mortgages for up to 18 months. Far from home. they are dealing with child custody. insurance. births. and deaths. Thirty percent of the members of the 844th unit. with whom I visited. are continuing their education online. I brought home information so I could help seven reservists who are having trouble with their citizenship applications. Here are three other thoughts from that visit: One. armored vehicles. Commanders in Kuwait assured me that no humvee or truck is now going into a combat zone without Level I or Level II armor. Second. in the training of Iraq forces. we met with GEN David Patraeus. the former commander of Fort Campbells 101st Airborne Division and one of our most accomplished military leaders. He persuaded me and I think most other members of our delegation that training is proceeding in an impressive way. It is not complete. but we are making progress. Finally. infant democracies. We have sacrificed many lives and paid a heavy price in dollars to invade Iraq and remove Saddam Hussein. but without that decision there would be no infant democracies in Iraq and Afghanistan. Georgia. Ukraine. and Kuwait would be less democratic. and Syria would not be pulling troops out of Lebanon. We In the world are safer without Saddam Hussein. who the new Prime Minister designate of Iraq. if he is elected. told us. in his words. that Saddam had buried alive 300.000 people. When will our troops come home? I do not know. I believe we must have a success strategy. not just an exit strategy. This strategy should be based on whether Iraqis can reasonably defend themselves and whether they have some sort of constitutional government. Having liberated Iraq. it is now not our job to stay there until there is a perfect democracy. We Americans are very impatient. We also sometimes have short memories. We are expecting the Iraqis to come up with a constitution by August. It took America 12 years to write a constitution after declaring our independence. another 130 years to give women the right to vote in this country. and nearly 200 years before African Americans were allowed to vote in every part of America. I hope after the two Iraqi elections scheduled for the end of 2005 that we will begin to see large numbers of Tennesseans coming home. for our average stay in other instances where the United States has helped build nations. as in Germany and Japan. has been about 5 years. The Presbyterian Chaplain of the 844thwhich I visitedRev. Tim Fary from Rhea County. I discovered I had met before. He was then 8 years old and I was Governor of Tennessee. I was playing a piano concert with the Chattanooga Symphony at a July concert at Chickamauga near Chattanooga. Tim Fary. 8 years old. was lost. He told me: When I found my parents 2 hours later. I had a handwritten note that read. ""Dear Tim: Thank you for your advice. Governor Lamar Alexander."" That note kept me out of trouble. I still have it. We hope Tims prayers. as well as our own. will keep our brave Tennesseans safe so they can accomplish their mission and come home soon.",2005-04-04,TN,2005
Mr. President. the provisions in the fiscal year 2005 emergency supplemental appropriations hill increase the military death gratuity from $12.400 to $100.000. The bill before us continues that increase in the gratuity. The provisions. however. do not cover all people on active duty. It only covers people who are killed in combat. Our military leaders strongly. and I believe unanimouslyour uniformed leadersbelieve the death of a military person who is on active duty should be covered equally whether that person was killed in combat or on his way to a training exercise. They have testified in front of our committee very forcefully that they believe the benefit which we have provided. the socalled military death gratuity of $100.000now as we provide in the bill to be made permanentshould be applied equally to all persons on active duty. The case of Marine LTC Richard Wersel. Jr.. who had a fatal heart attack while exercising 1 week after returning from his second tour of duty in Iraq. perhaps says it all. This was an activeduty marine. He had just come back from an extremely difficult and stressful deployment. He had multiple deployments over 30 months. He had been training indigenous troops to fight drug traffickers. As well. he had two tours of duty in Iraq. But as his wife put it: Those multiple deployments were the silent bullet that took her husbands life. Under current law. the death gratuity which would go to the wife and family would only be $12.400. Had the heart attack occurred while in Iraq. the death gratuity would have been $100.000. In either case. Colonel Wersel was serving his Nation. as he did very well throughout his life. He was on active duty. The fact that he died a week after returning from a second. stressful tour in Iraq should not cause his surviving spouse to receive such a significantly smaller death gratuity. This is what the Assistant Commandant of the Marine Corps told the Armed Services Committee at a hearing on military death benefits. He said: I think we need to understand before we put any distinctions on the great service of these wonderful young men and women who wear this cloth forward into combat. training to go to combat or in tsunami relief. they are all performing magnificently. I think we have to be very cautious in drawing distinctions. At another hearing. I asked General Myers. the Chairman of the Joint Chiefs. for his views on whether the military death gratuity should be the same for all members who die on active duty. His answer was: I think a death gratuity that applies to all servicemembers is preferable to one thats targeted just to those that might be in a combat zone. He said: When you join the military. you join the military. You go where they send you. And its happenstance that youre in a combat zone or youre at home. And I think we have in the past held to treating people universally. for the most part. and consistently. And thats how I come down on that. That is what General Myers said. The Presiding Officer well knows this because he has to deal with these losses regularly back home in Minnesota. He pointed out earlier today how many Reserve folks he has in Minnesota whom he supports. No benefitno benefitcan replace the loss of life of a soldier. sailor. airman. or marine who gives his or her life in service to our country. Every survivor would choose to have the servicemember alive and healthy rather than any compensation our Government could provide. But that does not mean our benefits should not be full and generous and consistent it is just a recognition that we cannot place a monetary value on a life given in service to our Nation. There is much more to be said about this issue. But. again. the testimony of our senior uniformed military leaders. it seems to me. is the most compelling testimony. in addition to the actual. tragic situations we have. such as the one I read about a moment ago. So I offer this amendment. Many of us have supported this amendment. There have been many members of our committee and many Members of the Senate who are not on the committee who I know very strongly support a $100.000 death gratuity for all activeduty military deaths. not just those who die in combatrelated activity.,2005-07-21,MI,2005
"Madam Speaker. I thank the ranking member very much for yielding me this time and the sponsor of this legislation and my colleagues. because I believe that we come unanimous to the floor to acknowledge the 30th anniversary of the fall of the Republic of Vietnam to. unfortunately. the Communist forces. but to stand tall with the resolved in Vietnam that fought steadfastly against those forces and to applaud the Vietnamese community which I have the opportunity of interacting with and. of course. working with in my own community of Houston. I am proud to be an original cosponsor of this legislation and to have supported the recent event this past weekend commemorating the contributions and. of course. the commitment of the Vietnamese people and their longstanding commitment to Vietnam. Truly. the Vietnam War has had a lasting impact on our Nation and. indeed. the world in the 30 years since it has ended. The nation of Vietnam today is showing signs of economic revival. Much like China. Vietnam is realizing that market reforms that are more open and free can yield a greater fiscal growth and development. However. again like China. Vietnam must also take the same approach in respecting opposition and. of course. freedom and civil liberties. Unfortunately. the citizens of Vietnam must still endure arbitrary arrests. detentions without trial and the censorship of peaceful expressions of political and religious beliefs. These practices are not uncommon because they are written into the national constitution. Specifically. article 4 of the constitution of the Socialist Republic of Vietnam ensures the supremacy of the Vietnamese Community Party as the only political party in the country. At the same time. the government continues to enforce an extralegal administrative decree to detain or place under house arrest any dissidents or civilians for up to 2 years. without trial. under the pretext of endangering national security. That is why. Madam Speaker. I have been concerned about establishing trade relations that has not answered the question of the freedom of people in parts of Vietnam and particularly in the Communist areas. I also believe it is important to stand up to demand that those who have been incarcerated and detained are released and to say to those who are here. the Vietnamese community. that we stand with them in order to ensure the reuniting of their family members. many of them separated now for decades. E5 1530 But that has not stopped the Vietnamese community in Houston. in Texas. and around the Nation from being strong advocates and supporters of their individual communities. They are business persons. they are artists. they are teachers. they are community leaders. I want to thank the community in Houston for raising over $100.000 and coming to the aid of the victims of the tsunami by working with Houstons Solution for Tsunami Relief. I would like to acknowledge their artistic activities by saluting the Vietnamese Dance Company. saluting the first Vietnamese who was elected to the State legislature in the last election. and of course to salute those individuals who befriend and take care of their senior citizens. They have one of the best citizens programs for many of these elderly Vietnamese citizens who do not speak the language because they came to this country way after the prime of their life. but there is no more group that loves freedom as much as the Vietnamese community. And my senior citizens. who may not be able to speak English very well. I can assure Members that freedom is in their hearts. that they love this Nation. that they realize that they are in a country that is free and respects them. So I am proud to recognize the achievements of Vietnamese Americans in 3 decades since the end of the Vietnam War. And I am proud to say that the city of Houston is home to about 160.000 Vietnamese who maintain an active and vibrant community. They live at Bellaire. They have a Vietnam town there. One can find Vietnamese shops and restaurants. places of worship. but I will say they are very welcoming. 900 AM is Radio Saigon in Houston. They believe in being part of this Nation. On April 30. 1975. the Republic of Vietnam fell to the Communist forces. hut now we are standing to say that even as it fell. it yielded 3 million refugees. at least 500.000 individuals who died at sea trying to escape from danger. but they came to the United States and they stand together as free and united. I congratulate the community. and I thank the distinguished ranking member for his leadership also. I rise today as a cosponsor of H. Res. 228. which observes the 30th anniversary of the fall of the Republic of Vietnam to the Communist forces of Norlh Vietnam. In addition. this resolution honors the contributions of Vietnamese Americans to American Society over the past three decades. Truly. the Vietnam War has had a lasting impact on our Nation and indeed the world in the 30 years since it ended. The nation of Vietnam today is showing signs of economic revival. Much like China. Vietnam is realizing that market reforms that are more open and free can yield greater fiscal growth and development. However. much like China. Vietnam must also take the same approach of open opposition and freedom for its civil liberties. Unfortunately. the citizens of Vietnam must still endure arbitrary arrests. detentions without trial. and the censorship of peaceful expressions of political and religious beliefs. these practices are not uncommon because they are written into the nation Constitution. Specifically. Article 4 of the Constitution of the Socialist Republic of Vietnam ensures the supremacy of the Vietnamese Communist Party as the only political party in the country. At the same time the government continues to enforce an extralegal administrative decree to detain or place under house arrest any dissidents or civilians for up to 2 years. without trail. under the pretext of ""endangering national security."" As a Member of Congress I have always stood for human rights and these practices go against all tenants of good govemance. Truly. any nation in this era that hopes to have its place in the intemational community must maintain proper standards in human rights. I am proud to recognize the achievements of Vietnamese Americans in the 3 decades since the end of the Vietnam War. I am proud to say that the City of Houston is home to about 160.000 Vietnamese. who have maintained an active and vibrant community. In the Southwest Houston Area at Bellaire Street. there is an area the community refers to as Vietnam Town. where you can find many of the Vietnamese shops. restaurants. and places of worship. In addition. the Vietnamese community in Houston has established their own radio stations including 900 AM Radio Saigon Houston. On April 30. 1975. the Republic of Vietnam fell to the Communist forces of North Vietnam. resulting in a world refuge crisis of historic proportions. and yielding approximately 3.000.000 refugees around the world and at least 500.000 individuals who died at sea trying to escape from danger. One million five hundred thousand of those Vietnamese resettled in the United States and like the Vietnamese community in Houston they have contributed to the diversity and vibrancy of our Nation. As we commemorate the thirtieth anniversary of the end of the Vietnam War we should take this time to reflect on our current war in Iraq. Much like the final years of Vietnam we are confronted with the question of how do we end this war and when can we bring our fighting men and women home to be with their families and loved ones? There have been 1.763 coalition troop deaths in Iraq. 1.585 of which have been Americans. At least 12.243 U.S. troops have been wounded in action and their lives will be changed forever because of this war. In addition. the latest attacks in Iraq by insurgents have killed hundreds of innocent Iraqi civilians. We must work vigorously to ensure that we have a proper exit strategy in Iraq. We can not allow more American troops to die without doing all we can to extract them from this danger. We must work to bring the current state of chaos in Iraq to be under control. Can I thank the good people of Vietnam who came but to this Nation or refugee. who now serve us well. I believe we must likewise find resolve to fix the problem in Iraq.",2005-05-03,TX,2005
