speech,date,state,year
"Mr. President. this resolution declares Emporia. KS. to be the founding city of Veterans Day. In addition. the resolution recognizes the contributions of Alvin J. King and Representative Ed Rees from Emporia. KS. to the enactment into law of the observance of Veterans Day. On October 8. 1954. President Dwight D. Eisenhower. also a Kansan. signed into law a bill changing Armistice Day to Veterans Day. President Eisenhower stated. ""On that day let us solemnly remember the sacrifices of all those who fought so valiantly. on the seas. in the air. and on foreign shores. to preserve our heritage of freedom. and let us reconsecrate ourselves to the task of promoting an enduring peace so that their efforts shall not have been in vain."" With the soontobe return of our service men and women from the war in Iraq. Veterans Day takes on a new meaning. These men and women who serve in Iraq today. join the other millions that have come before them. I am proud that President Eisenhower. Representative Rees. and Alvin King. all from the great state of Kansas. took the idea for the celebration of Veterans Day from conception to fruition. Emporia. KS. organized and celebrated Veterans Day in 1953. one year before the rest of the United States. Alvin J. King. the man behind the idea. was a shoe cobbler in Emporia. Mr. KING befriended many veterans. thus realizing that we needed a national holiday to commemorate all veterans of all wars. not just those of World War I. With support from the community of Emporia. Mr. KING took his idea to Washington. There. he found a close ally in Representative Ed Rees. who introduced a bill to change the holiday. Mr. Rees said. ""The United States has now been involved in many great military efforts. and each has produced its number of veterans. We all realize that It would not be feasible to establish a national holiday to commemorate the closing of each war. This legislation does not establish a new holiday. Rather it expands an existing holiday so that we may honor all veterans at the same time."" On November 11 of each year. we pay tribute to our veterans. Americans. as In all wars have rallied behind the men and women who went off to defend the American way of life. And. as some of those soldiers returned. we embraced and thanked them for their sacrifice. And for those that did not come home we remembered them in somber ceremonies. silent prayers. and grieving moments. On November 11 we pay reverence to anyone that has wore the uniform. We should. also. recognizes the shoe cobbler from Emporia. who had a vision for a national holiday. a representative. who listened to his hometown. and a President. who a veteran himself. saw the completion of this idea. I urge my colleagues to pass this resolution.",2003-10-31,KS,2003
Mr. Speaker. I thank Chairman HUNTER for introducing this important resolution. Today. we recognize. support. and commend our brave service men and women for their dedication. for their sacrifice. and for their supreme love of country. We thank and honor those. including our allies. who serve on behalf of liberty and freedom. and remember those who have been wounded or died in the line of duty. Our Nation has committed our military to defend the world from grave danger and to assure the security for all nations. These men and women have risen to the highest level and have succeeded in overthrowing the Taliban in Afghanistan and the regime of Saddam Hussein in Iraq. While they are working diligently to bring peace. stability and prosperity to the people of Afghanistan and Iraq. our men and women of our armed forces continue to face danger each and every day. In the coming weeks and months. it will be critically important for our Nation to continue our support and pray for the safety of our troops. Their mission may not be completed for a long time. and it is important that we reiterate our strong support. At the same time. I would like to commend the military families. the employers and the communities around the United States for their sacrifices and patriotism. Our focus must be on working with the world community to fight the war against terrorism. and to rebuild Afghanistan and Iraq following the military actions. As we move forward in Iraq. and in other crisis spots around the world. I am hopeful that the United States will continue to strengthen its unity with the international community and provide hope to those nations that have been trapped under dictatorial regimes. Today. we stand firmly behind our armed forces and our allies. We thank the brave men and women who risk their lives to keep our Nation free and safe. We offer our respect. our utmost gratitude. and the promise that we shall not forget your bravery and your sacrifice. We are proud of you. May God bless you and keep you safe.,2003-06-04,DE,2003
Mr. President. we have reached a point in this debate where each of us must make difficult decisions. We debated many amendments over the past 2 weeks and we have. in my view. come to a point about which most all of us agree. that is. we are at war against terrorists in Afghanistan and Iraq. and the assistance that we are considering is integral to our victory and the safe return of our soldiers. the men and women who represent us in Afghanistan and Iraq. I am confident. when the final vote Is taken on the $87 billion. that there will be an overwhelming bipartisan majority in favor of this commitmentin favor of this legislation. But now the Senate has moved on to consider the very best way. the very best manner in which to deliver this assistance. which we all know is so important. How best can we stabilize the country in which our men and women right now are serving us right this very moment. risking their own lives so others and. indeed. we can live in safety. I respectfully suggest the amendment which we will be voting upon shortly and which we are now considering simply does not help in this regard. In fact. I would argue it has the very real potential of complicating and. yes. even undermining our ability to do what we all want. that is. to successfully stabilize Iraq. Let me suggest what this amendment is not. The amendment before us purports to save money for the American taxpayer by insisting upon foreign help and foreign assistance by making this a loan that will be paid back by the Iraqi people. But. as has been discussed on the floor already. the Congressional Budget Office. due to Iraqs already crushing burden. will score or value this amendment in the same way as if it were a grant. In other words. there is absolutely no savings to the American taxpayer. who might be listening right now. as a result of this amendment. This amendment purports to provide an incentive for other countries to relieve that crushing burden. that $200 billion of debt that is already as we speak on the backs of the Iraqi people. This logic completely escapes me. As we began this debate tonight. the newly liberated country of Iraq was $200 billion in debt. By the time this debate finishes tonight. if this amendment were to pass. Iraq would be $210 billion in debt. By a single vote. we mightI hope and pray we dontcatapult the United States to the front of the line as Iraqs greatest creditor if this amendment were to pass. Iraq would owe more to us than to France. or to Germany. or to Russia. The Washington Post I thought captured the essence in the editorial yesterday when it said it is the equivalent of swimming out to a drowning man and handing him a 10pound weight. If the idea is that by in some way adding to Iraqs debt we will create an Incentive for other countries to move toward debt forgiveness. I am confused. How Is seizing the moral low ground advantageous in that debate? If we want others to forgive Iraqi debt. we must stop piling that debt on. I remain utterly unconvinced by the suggestion that by adding to this burden of Iraqi debt and then tying the forgiveness of our debt to the willingness of France and Russia and Germany to relieve 90 percent of their debt. that we will leverage the desired result. France. Russia. and Germany showed no shame whatsoever in loaning their money to prop up Saddam Hussein. one of the worlds most brutal dictators. Despite the abundant evidence that he used weapons of mass destruction on his own people. invaded surrounding neighbors. and tortured and massmurdered his own people. these three nations could not find the resolve to support the coalitions successful effort to remove Saddam Hussein from power. They will find their conscience now? Hope does spring eternal. This amendment purports to talk about what the Iraqi people should do to help themselves. but it offers them less help than the President proposed. This amendment purports to talk about what our allies should do. but we do not and cannot govern their actions either. What this amendment and this debate truly speaks to is who we are as a people. Throughout history. the American people have responded again and again to the tyranny of dictators. to defend the name of freedom. to liberate the oppressed. to relieve the plight of the downtrodden. We send our soldiers to fight and to die in foreign lands. We send the hardearned tax dollars of our citizenry to the impoverished and sick around the world. When communism collapsed in Europe. we were there with billions of dollars In assistance to heal the wounds of tyranny. When Israel and Egypt found the courage to negotiate peace at Camp David. we were there with billions of dollars in assistance to make it a lasting peace. Earlier this year. we approved $15 billion to treat and care for those who suffer from HIV/AIDS. Now we stand with billions more to help the people of Iraq to stand with the free nations of the world. Why? We help others because it is good and It is right. We do so without the expectation of gratitude because that is who we are as a people. As the beneficiaries of the blessings of liberty. we understand freedom is not free. The American people are a generous and good people. We do not sell our commitment to liberty. and we do not loan our good will to the needy. So what are we to do with this amendment and this vote tonight? What are we to do? For me it is an easy question. We vote no. There is nothing in this amendment that will make the Presidents job easier or our soldiers safer. Nothing in this amendment will save the taxpayers money or ease the burden upon the people of Iraq. Others of good conscience think otherwise. and that is their right as elected representatives to this body. For those who have not decided. I ask you to vote no.,2003-10-16,TN,2003
"Madam President. this is an issue which we have considered a number of different times. I know the manager of the bill is familiar with the amendment. I know he is necessarily absent at this time. but he does know the substance of the amendment. and he is involved in the activities of the Appropriations Committee. I will make a presentation and then engage with him when he returns to elaborate and summarize again the reasons and the rationale for this amendment. I also understand it is both the desire of leadership and the floor managers to move the process along. I will be glad to work out with the managers of the bill a time for the Members to consider this amendment in a timely way. Basically. this is the issue. I will go through it in more careful detail in just a few moments. In 1993. we had approximately 1 million Federal employees. It has been the desire and the plan of this administration in the last 21/2 years to see that the number of Federal employees is reduced dramatically and that there be outsourcing. The amendment which we are proposing today follows and embraces the Commercial Activities Panel recommendations on outsourcing so that it will be fair to employees and fair to the taxpayers. This is an excellent report that was made up of contractors and other distinguished panel members. It was recommended in the Defense Authorization Act of 2001. The panel adopted as its mission to improve the current sourcing framework and process so that they reflect the balance among taxpayers interests. Government needs. employee rights. and contractor concerns. That is what this panel recommended. The administration has been selective in part of the recommendations this panel has taken. This amendment would include the two principal recommendations which the current administration has refused to include. They are included on page 50 of the Commercial Activities Panel. I will describe them in greater detail. But the sum and substance of this amendment is effectively to follow the recommendations that were made in a nonpartisan way which is going to ensure we are going to get the best for the taxpayer dollar and treat the Federal employees fairly. The current administration has carefully eliminated two very important protections the panel recommended. This amendment incorporates those two recommendations in the administrations consideration for the outsourcing which will. if accepted. ensure that as the administration is considering the most efficient way to get the most efficient result as a result of contract competition we will carry forward the mission. in this case. of the Federal employees and the taxpayers. That is what I think we ought to try to do. We ought to do what is fair to the taxpayer and to the employees. The current system does not. This amendment will. Of the Federal employees that we are talking about. 40 percent are veterans. At the current time. 9.000 of these workers have been activated. A great many of them are over in Iraq. This is a wonderful set of circumstances. While on the floor of the Senate. we say we care about our service men and women in Iraq. and we have several thousand of them over in Iraq who happen to be Federal employees. Forty percent of the Federal employees are veterans. and we are about to do them short shrift. if we do not accept the amendment which I offer. I think that is something which would be unworthy of this body at any time and would be unworthy of this body at this particular time. The Office of Management and Budget put in place this year the most sweeping changes in rules on outsourcing of Government work in half a century. These rules contain no requirement for fair competition that would enable the Government employees an opportunity to demonstrate that they can do the work more effectively and for lower cost than private contractors. Now the administration wants to use these new rules to privatize at least 225.000 Department of Defense civilian jobs in the years ahead. That is too much work. too many jobs. and too much of our national security to contract out without fair competition. As I mentioned. nearly 40 percent of the civilian employees in the Department of Defense are veterans who served this Nation proudly. More than 8.000 are activated reservists serving in Iraq and other parts of the world defending our Nation. We owe it to these patriotic Americans not to privatize their jobs without fair competition. At a time when we are spending $4 billion a month in ongoing operations in Iraq. we should ensure the taxpayers are getting the best value for their money. Yet one of the most significant parts of the administrations proposal for the Department allows socalled ""streamlined"" competition for activities involving 65 or fewer employees. The streamlined rules emphasize speed in privatizing Federal jobs at the expense of quality and cost. The process must be finished in 90 days. The rules eliminate important fair competition requirements. Federal employees are at a competitive disadvantage because the rules do not allow them to submit their best bids known as the ""most efficient organization"" plans. That is in contrast to the recommendation. They effectively prohibit Federal employees from being able to submit their best bid. The rules also eliminate the guarantee of cost savings because they fail to require contractors to show appreciable savings by privatizing the work. That is why I offer this amendment today. to ensure that no funds are spent on contracting out Defense Department jobs without fair competition. This amendment is about fair competition. Federal employees must be allowed to offer their best bids. Competition must take into account both the cost savings and the quality. And the health care costs for employees cannot be a deciding factor because Federal employees would obviously be at a disadvantage. and contractors would have an incentive to deny health benefits at all. There are companies that do not provide the health care benefits. If they are in competition with the Federal employers who do provide it. it obviously skews it in favor of the private companies. We do not want to use the competition. in terms of Government contracts. to encourage employers to drop their health insurance for their employees. That certainly would be counterproductive in terms of all of the challenges we are facing in the health care area. Under this amendment they are not disadvantaged. therefore. by providing the health benefits to the Federal employees. This amendment in no way prevents publicprivate competition. It is a moderate approach to ensure that competition is fair and leads to cost savings. The Commercial Activities Panel. the group charged with reviewing outsourcing policies. has recommended that any replacement for the current competition process should include ""the right of employees to base their proposal on a more efficient organization. rather than the status quo."" This is their second recommendation under section 4. on page 50: [T]he right of employees to base their proposal on a more efficient organization. rather than the status quo. That particular recommendation is eliminated. which obviously disadvantages the Federal employees in terms of the competition. The panel. comprised largely of contractor and administration representatives. made no exception for functions involving 65 or fewer employees. This is just a figure that was drawn by the administration. The Commercial Activities Panel also recommended that any replacement in the current competition process should include a minimum cost differential. which requires the private contractor to be at least 10 percent or $10 million more efficient than the Federal Government. Without the minimum cost differential. a private contractor could be judged just a few dollars more efficient and take the work away from the Federal employees. Taxpayers would actually lose money on such a contract because of the significant costs of conducting the competition. shifting the work to the private sector. and administering the Governments role in the contract. Unless the private sector can show a significant reduction in the cost. it makes no sense to privatize the work. That has been thoroughly reviewed in this panel. and yet their recommendations on the 10 percent or $10 million requirements are effectively eliminated. This panel reviewed the various minimum standards that ought to be included and made their recommendations. but the administration has effectively eliminated those. This amendment. again. embraces their overall recommendations. On the issue of health care costs. the amendment would reduce the perverse incentive for contractors to provide inferior health care benefits to the employees. The amendment would require the Defense Department to determine the average cost of health insurance for a Federal employee. which remains the same each calendar year for each employee. If the health care costs for Federal employees and private contractors are the same or the contractors contribution is in excess of the standard established by Congress for the Federal workforce. then the provision will have no effect. But if the contractors contribution is less than the Federal standard. the contractor cannot receive an unfair advantage in the cost comparison process. This provision addresses a bipartisan concern about inferior or nonexistent health insurance coverage for employees. particularly for those who perform the Federal Governments work. At a time when we are more concerned than ever about homeland defense. these OMB rules give an unfair advantage to private contractors who have little accountability. Yet critical aspects of our national security could be privatized. The repair of planes. ships. and tanks. and the storage and distribution of vital weapons and supplies can be contracted out under these rules. We all know what a disaster it was when the private companies screened bags at our airports. Now Federal workers are doing the job better and Americans are feeling safer. Today. there is far too little real competition for contracts to provide goods and services to Federal agencies. We should be getting the most out of every taxpayer dollar. But lesslisten to thisless than 1 percent of Department of Defense service contracts today are subject to full publicprivate competition. Adoption of this amendment will lead to a better and more efficient procurement policy for the Department of Defense. No jobs would be outsourced without an analysis showing cost savings. Government procurement should be based on what is best for taxpayers and national defense and national security. The amendment will produce real savings for the taxpayers and more reliable equipment for our courageous men and women in uniform. We face great challenges to the Nations security in these difficult times. More than ever. we rely on the Department of Defense. its dedicated members of our Armed Forces. and its dedicated civilian employees. We owe it to all of them to see that any competition process treats them fairly. Lets not spend money on outsourcing that results from unfair competition and produces inefficient results. Publicprivate competition should be fair to Federal employees. I urge my colleagues to support this amendment. Mr. President. I yield the floor.",2003-07-17,MA,2003
If the gentleman would yield. to add I guess insult to injury on his point about Impact Aid. we have just been told. my office has been told and a number of you. I am sure. have been contacted. that posttraumatic mental health services for returning service veterans and their families are now being cut. so that certain military bases where our troops will be returning from Iraq. and these are enlisted persons. will not have sufficient mental health services to deal with the trauma that they have experienced in Iraq. Some of my constituents were in my office just this past weekend talking about that kind of crisis. which leads me to support this whole idea that there has to be an accounting of how these monies were spent. I just sent to my colleagues a whole list of discussion points about the $87 billion. which takes into account accountability. full hearings. and I might say that we should question the reason for voting for the total package of $87 billion without having a separate vote for how much it will take to support our troops in Iraq and get them the kind of equipment and food and services that they need. and then place the rebuilding of Iraq. so we can address the questions of the distinguished gentleman from Hawaii. Why we are not funding the Impact Aid? Why do we not separate out the rebuild question? I leave you on this point: I have asked for full hearings on the weapons of mass destruction and what we spent money on. but the real question is. what will our allies pay for? I did not see much in the speech today at the United Nations where I would have been any more encouraged as an ally to jump in and join us. because I did not see any conciliatory remarks by the President. But he is asking them to send troops. he is asking them to pay money. and he is asking them to see lives lost. We are already experiencing that. The question is. before we spend money on the rebuild. what are these allies willing to do? What is the deal we are cutting? How many troops will be sent and how much money will be expended? So we can spend good money on our troops. The last point is very important: The defense appropriations we just passed. that are coming up. how much of that could we not utilize for the operation in Iraq? So I thank the distinguished gentleman from Pennsylvania for having this special order. and I hope that we can have the kind of honest debate that will be befitting of the oversight responsibilities of this Congress and our commitment to the American people.,2003-09-23,TX,2003
Mr. Speaker. the White House has been backtracking on how it was that fraudulent intelligence information was included by the President in his January State of the Union address delivered in this Chamber. Specifically. the statement by President Bush was that Iraq had sought to buy processed uranium for weapons of mass destruction from Niger. Africa. That information was wrong. Indeed. the documents involved appear to contain forged signatures of leaders from those nations who are no longer in office. How could this kind of information be placed in a State of the Union address? The current Director of the Central Intelligence Agency. Mr. George Tenet. over the weekend has claimed publicly that he will take responsibility for this serious statement that misled Congress. misled the American people and indeed the people of the world about Iraqs intentions and capabilities relative to nuclear weaponry. The real question about this revelation is who exactly knew what and when did they know it? And who is responsible for these words being included in the Presidents State of the Union address. an address of such major proportion that preceded the invasion? At the same time as I ponder these questions as I know the American people are. I am in receipt of a letter from an intelligence officer. I have read it and reread it and reread it again. In the letter and in my dealings with intelligence officers. I have been told that they are trained to triplecheck. to verify significant intelligence information. triplecheck. So when a statement is made in the State of the Union address of such consequence. I ask myself. was it triplechecked? Who really knew what and when did they know it? Surely someone. more than one person in that White House and other places checked and rechecked and then checked again every word and every sentence in the speech. I know the President practiced the speech before coming here. All Presidents do. So who knew what and when did they know it? A retired intelligence officer from the Marine Corps wrote me this letter just a few months ago. but his words have been coming back to me. and I reread this after these revelations this weekend. and I want to share some of it with my colleagues. He says he is a retired United States Marine Corps officer with over 30 years of active and reserve service. Upon his retirement from the Marine Corps. he has worked in domestic intelligence and law enforcement in our country at a senior level. He basically informs me. in starting his letter. that his intelligence background is operationally based. But he says in the letter. first of all. there is no such thing as an intelligence failure. Congresswoman. Intelligence is a command function. just as operations is a command function. just as logistics is a command function. If a commander decides to do something that is not supported by intelligence. then that is a command failure. not an intelligence failure. He wrote to me that in his opinion the evidence of Iraqi weapons of mass destruction had not been vetted through the intelligence community. and he adamantly believes that that process is absolutely critical to an adequate analysis of the question. I thought about those words a great deal. He says in his letter. look at the decision to go to war in Iraq. Our Commander in Chief decided to go to war. he planned for an operation. and nobody was about to give him any information to the contrary. I ask myself. even if they had that information? Who had the information? Who knew what and when did they know it? We have a responsibility to the Constitution. to this country and to the people of the world. We ought to get to the bottom of who knew what and when did they know it.,2003-07-14,OH,2003
Mr. Speaker. I would just like to say in response to the earlier Special Order. if the tax rate programs of the Bush administration as enacted 2 years ago actually produced jobs. then why has America lost nearly 3 million more jobs since that last bill was passed when in fact all those dollars were not invested in America but taken abroad and continue to empty out the manufacturing and agricultural sector of this country? My speech this evening actually has to do with old mens oil wars. I thought it would be important to put on the record the following: Midland. Texas. home to our current President. was drilled dry of oil decades ago. The Presidents father. who had also been President. had launched Zapata Oil Company to find more oil when Texas ran dry in the Gulf of Mexico and beyond. And then to his son. when the father was President and through his fathers friends. was born Harken Energy which the current President headed. Both these firms looked beyond Texas border for black gold. Both these firms were headed by men who became President of the United States. Harken invested in Bahrain. The President had to divest himself of that before he became our current President. but his father. George 41. still remains a Carlyle Group oil and defense acolyte. Their world view is shaped by oil. Their life has been oil. The politics they pursue is directly entwined with oil. America consumes 25 percent of the worlds petroleum. which is a diminishing world resource. yet we only have 2 percent of the worlds people. So having drilled America dry for all intents and purposes. the fifties oilmen. I call them. began to rely more heavily on remaining global supplies. The motherlode lies in the Middle East. It is now on these supplies that America has become dangerously reliant. But rather than become energy selfsufficient here at home and create thousands of jobs in this country. Americas older leaders have continued to drive America backwards into a dying petroleum age. But Henry Kissinger. age 79. is smiling. For longer than I have been an adult. his vision has been to tie Iraqs oil to Israel and points west. This trade route would secure U.S. vital interests in the Persian Gulf. in oil and Israel. And now America has assured that Iraq is policed by over 100.000 U.S. forces. Donald Rumsfeld. age 70. is smiling. too. He vainly bragged this month he is not known for his diplomacy. The world agreed. In his 1983 visit to Saddam Hussein as Middle East special envoy for the Reagan administration. he was rebuffed when he proposed on behalf of Bechtel Corporation. whose chairman in those days was George Schulz. an oil pipeline that would extend from Iraq through Jordan to Aqaba. Hussein demurred. fearing the pipeline would run too close to Israel. Now Rumsfeld has sat in Abu Gharyb Palace in Baghdad as viceroy Jay Garner receives Bechtel and Halliburton. which DICK CHENEY headed. That company now receives noncompetitively bid contracts from this government to secure the oil fields. Not far from northern Iraq lies Baku on the Caspian Sea. an oil bonanza that even Hitler coveted. U.S. forces in both Iraq and Afghanistan make future pipeline defense there so much easier. George Schulz. age 82. is smiling. No longer Chair of Bechtel. he still serves on its board. His Stanford protege Condoleezza Rice. for whom Chevron named an oil tanker. heads the National Security Council. DICK CHENEY. 62. is smiling. Halliburton. of which he served as CEO before becoming Vice President. just landed a nobid contract. $7 billion from the government of the United States paid for by the taxpayers of the United States. to control the oil fields of Iraq. Vice President CHENEY already is receiving $180.000 a year from Halliburton in deferred compensation. I want to know if Halliburton plans to make an oil deal with President Karzai in Afghanistan who just happens to have ties to Unocal Oil. Let America embrace the world of the future. Let us move beyond the hydrocarbon age. U.S. addiction to foreign petroleum has cost too many lives and the undemocratic oil kingdoms it has perpetuated are an international disgrace and the primary reason for the rise of terrorism. This world view of the old oil barons should be no more. Let America become energy independent here at home. Let the oil kingdoms democratize. Let us invest that $100 billionplus we spend to defend foreign oil routes in new technologies here at home: photovoltaics. fuel cells. biofuels. in high speed rail. hydrogen. renewables. Mr. Speaker. it is time for a new generation of Americans to take over the government of the United States.,2003-05-08,OH,2003
"Mr. Speaker. as our forces persevere in Iraq. working to stabilize and rebuild this country which has been devastated by a violent. oppressive regime for 35 years. we continue to be flooded in the press by charges of America being an imperialist empire. Such a charge is wrong. The United States is indeed the lone super power in the world. However. this was not our goal. We now have the job that most countries do not want. and a burden that most are not capable of shouldering. We are requested to intervene in disputes affecting other countries. Kofi Annan. the Secretary General of the United Nations. is urging the U.S. to deploy troops to Liberia immediately. The fact remains that when security and influence is needed. it is the United States that is called upon to act. Given this fact. I continue to find it difficult to understand the charges levied against the United States. particularly with our involvement in Iraq. When we are facing a world where the majority of nations do not have the capability or the desire to ensure the safety and basic freedoms of individuals is not lost. we are then faced with a choice of whether or not to act. As stated recently in the Atlantic Monthly. ""The consequences of attack by weapons of mass destruction are so catastrophic the United States will have no choice but to act preemptively on limited evidence exposing our actions to challenge."" It is precisely that opportunity. to challenge a governments actions. that Iraq lacked for so long. Of course we read stories of protests in Najaf or other areas of Iraq. However. these protests represent the kind of free speech in a country for which less than 6 months earlier a person would have been greeted with a gunshot to the head. The fact is that the United States freed people that other nations outside of our coalition refused to do. These nations were content to continue to allow Iraq to descend into a culture of violence. Today. the people of Iraq have the ability to choose a future of their own. We are helping them to rebuild. teaching them to police their citizens without torture. and teaching them to govern and rebuild a destitute economy. Yet we continue to encounter criticism of our efforts and strategy in a postwar Iraq. and the length of time to return the governing of Iraq to its people. Let us look at history for a moment. At the end of World War II. it was believed that the occupation of both Germany and Japan would be brief. However. the reality was that Japans occupation lasted over 6 years. and a directly military government in Germany lasted 4 years. Both situations faced humanitarian crises as a result of the war. Each nations wealth was severely weakened. and a large percentage of each countrys population was homeless. but reconstruction efforts resulted in functional democratic institutions. Constitutions were drafted with civil liberties that did not exist prior to the war in these countries. And today. both Germany and Japan are integral to the world economy and representative of the success of properly administered civil reforms. The situation in Iraq is not dissimilar. Our troops do face a continued threat by terrorists. and security situations are very tense. But looking at our history. what Americans have accomplished in the past. how much more vast are our resources. our ingenuity and our compassion. we are making progress in Iraq. The new governing council may soon be recognized by the United Nations. small provincial governments are operating in smaller Iraqi towns. mass media is available where only staterun news previously existed. We are giving the Iraqi people a chance. Prime Minister Tony Blair spoke before us recently. He said. ""How hollow would the charges of American imperialism be when these failed countries are seen to be transformed from states of terror to nations of prosperity. from governments of dictatorship to examples of democracy. from sources of instability to beacons of calm."" He went on to say. ""Why America? The only answer is because destiny put you in this place in history in this moment of time. and the task is yours to do."" The United States did not ask for the world role in which we find ourselves. The simple truth is we are the ones that are willing and capable to bring about a positive change in the world. and with help from our friends and patience from our citizens. we will do just that.",2003-07-22,FL,2003
"Mr. Chairman. I yield myself such time as I may consume. Before moving for the committee to rise. I would like to take just a few moments. Mr. Chairman. I think this has been an instructive and helpful debate here tonight. But as I have listened to many of the speakers. I am reminded of my own visit to Iraq just about 8 weeks ago. In several different places. security officers who were accompanying us. troops that were out there in the field that we talked to at the mess hall. people that we talked to in different places. over and over again the message I heard from those soldiers was the same. and they said. please go back and tell the American people that it is not what is being reported. They are also seeing CNN over there. It is not what is being reported on the news. it is much better than what they hear on the news. there are councils that are being elected. there are businesses that are being opened. there are people who are beginning to see livelihoods come back. people have the opportunity to speak out on the streets and speak out against the United States and speak out against the Coalition and speak out against their own governing council. That is something they never had the opportunity to do for all those years under Saddam Hussein. So the message that I heard from our soldiers was please go back and tell them that this is a war worth fighting. The question has been raised here tonight as to how it is going to be paid for. We have heard that over and over again. It is a legitimate question. But I would suggest to my colleagues that this is going to be paid for in the same way that we paid for World War I. the same way we paid for World War II. and for Korea and for Vietnam and for the first Gulf War. and for all the other conflicts that we have been involved with all these years. The money is borrowed. It is with the full faith and credit of the American people who believe in liberty. who believe in democracy. who believe in freedom for themselves and for peoples around the world that we undertake this burden of debt in order that others around the world may be free. I would note that the percentage of debt that we are incurring is a fraction of what we incurred in past wars. Yes. it is a lot of money. But can anybody doubt. can anybody doubt that this fight against terrorism is any less important than the struggle we fought against in World War I. or the struggle we had against Fascism and Nazism and against Japanese imperialism in World War II? Is it any less important than what we fought against in Korea in the 1950s? I would say. no. Mr. Chairman. it is not less important. This is just as important. This war on terrorism is a defining moment for the United States and for the American people. and we have no choice but that we must win. And let me close with this thought. because many have said. yes. I support our troops in the field. but I really do not think we should be spending this money on the reconstruction. I asked that question very specifically of General Abizaid when he appeared before our subcommittee. the CentCom commander. and General Abizaid said. ""Make no mistake about it. you cannot separate what we are spending on reconstruction from what we spend on our military. Every dollar we spend on the reconstruction is just as important to the safety and the security of our troops in Iraq as the money that is spent on ammunition. that is spent on flak vests. that is spent on armor for our vehicles."" It is just as important. We must win this war by winning the war of reconstruction. by winning the civilian part of this war. Mr. Chairman. we will have more opportunity to discuss these matters again tomorrow as we go into general debate on the bill and then as we proceed with amendments. and I hope the debate will be an enlightening one and one that will help Members come to a good decision about what America should be doing in this region. There is no doubt in my mind what the right course of action for this body and for the United States is.",2003-10-15,AZ,2003
"Mr. President. my amendment reads as follows: It is the sense of the Senate that--any request for funds for a fiscal year for an ongoing overseas military operationThe word is ""ongoing""for an ongoing overseas military operation. including operations in Afghanistan and Iraq. should be included in the annual budget of the President for such fiscal year as submitted to Congress under section 1105(a) of title 31 United States Code ... These are ongoingongoing operations. What is to keep this administration from sending up an amended budget request right today? The administration has already said we are spending $3.9 billion a month in Iraq and almost $1 billion a month in Afghanistan. Why doesnt the administration send up an amended budget request right now and let us include that money in this appropriations bill? Now. the administration knows that is what it is spending. Why couldnt we at least include it in this bill that is before the Senate. rather than wait until next February when the administration will send up a request for that amount plus a great deal more? And why not anticipate the remaining months the administration expects to be in Iraq and Afghanistan and anticipate for the same amount on into the future? It is this thing that I feel very strongly about: the Congress of the United States being held at bay when it comes to getting information from this administration. When it comes to appropriations. the Congress has control of the purse strings. And when we asked the administration witnesses. at least one of them said these figures are not knowable. this information is not knowable. Well. they have these estimates. They had them then. and they could have been included. So the Congress can exercise its constitutional oversight over these moneys that are being appropriated and spent. I am glad the distinguished Senator from Alaska has indicated he intends to accept this amendment. But while we are on this subject. I have a chart here. Now. the distinguished Senator from Alaskaand he is a distinguished Senator. a very distinguished Senator. my friendtime and time again he has said something about the moneys during the Clinton administration. The supplementals for Kosovo and Bosnia were in the range of $2 billion to $3 billion for each mission. The Iraq supplemental that was passed this April was $62.6 billion. If we are to believe the cost estimates of Secretary Rumsfeld. that he testified to at a recent Armed Services hearing. the current cost of supporting 150.000 troops in Iraq and 10.000 troops in Afghanistan is $4.8 billion per month. or $58 billion if our troops are to remain in Iraq and Afghanistan for all of fiscal year 2004. The fiscal situation is completely different today than it was in 1998 and 2000 when supplementals were approved for Bosnia and Kosovo. As one can see on this chart. in those years. we were running large surpluses: $69 billion in fiscal year 1998 and $236 billion in fiscal year 2000. The issue of how to finance a $2 billion supplemental was not and did not need to be a critical element of the debate. Just this week. the White House released their MidSession Review. And the White House projections are on this chart. The White House projects deficits of $455 billion for fiscal year 2003 and $475 billion for fiscal year 2004. The estimate of $475 billion for fiscal year 2004. the year of the Defense appropriations bill that is now pending before the Senate. does not include any cost. not one dime. for the incremental cost of the war in Iraq or the mission in Afghanistan. Therefore. if the President had requested a budget amendment or a supplemental for these missions. the deficit for fiscal year 2004 would likely be over $500 billion. And if you exclude the Social Security surplus. the deficit for fiscal year 2004 could exceed $650 billion.",2003-07-17,WV,2003
